Concurso;Data Sorteio;1º número_Sorteio1;2º número_Sorteio1;3º número_Sorteio1;4º número_Sorteio1;5º número_Sorteio1;6º número_Sorteio1;Arrecadação_Total;Ganhadores_Sena_Sorteio1;Cidade;UF;Rateio_Sena_Sorteio1;Acumulado_Sena_Sorteio1;Valor_Acumulado_Sena_Sorteio1;Ganhadores_Quina_Sorteio1;Rateio_Quina_Sorteio1;Ganhadores_Quadra_Sorteio1;Rateio_Quadra_Sorteio1;Ganhadores_Terno_Sorteio1;Rateio_Terno_Sorteio1;1º número_Sorteio2;2º número_Sorteio2;3º número_Sorteio2;4º número_Sorteio2;5º número_Sorteio2;6º número_Sorteio2;Ganhadores_Sena_Sorteio2;Rateio_Sena_Sorteio2;Ganhadores_Quina_Sorteio2;Rateio_Quina_Sorteio2;Ganhadores_Quadra_Sorteio2;Rateio_Quadra_Sorteio2;Ganhadores_Terno_Sorteio2;Rateio_Terno_Sorteio2;Estimativa_Prêmio;Acumulado Especial de Páscoa
24;01/02/2002;26;24;19;25;44;42;000;1;;SP;541.93600;NÃO;000;0;0.0;0;0;0;0;1;11;6;15;16;36;0;000;28;2.93399;1216;6731;0;0;000;000
25;05/02/2002;15;35;46;42;6;30;000;0;;;000;SIM;340.71435;0;0.0;0;0;0;0;24;33;23;44;41;19;0;000;19;3.81556;1091;6620;0;0;000;000
26;08/02/2002;38;2;23;4;17;8;000;0;;;000;SIM;598.32147;0;0.0;0;0;0;0;4;39;26;19;49;48;0;000;9;9.541;1143;7485;0;0;000;000
27;15/02/2002;32;29;19;35;7;5;000;0;;;000;SIM;889.26676;0;0.0;0;0;0;0;42;47;3;37;28;44;0;000;20;4.84909;1344;7189;0;0;000;000
28;19/02/2002;38;22;1;26;13;10;000;0;;;000;SIM;1.123.00064;0;0.0;0;0;0;0;27;49;34;40;30;31;0;000;7;11.130189999999999;607;12788;0;0;000;000
29;22/02/2002;50;23;39;19;12;1;000;0;;;000;SIM;1.374.28170;0;0.0;0;0;0;0;47;45;41;35;25;16;0;000;11;7.61458;928;8992;0;0;000;000
30;26/02/2002;33;36;8;21;18;46;000;0;;;000;SIM;1.616.17324;0;0.0;0;0;0;0;28;5;3;15;43;13;0;000;27;2.98632;1775;4526;0;0;000;000
31;01/03/2002;20;19;29;5;32;43;000;0;;;000;SIM;1.878.39441;0;0.0;0;0;0;0;35;31;49;46;47;36;0;000;19;4.60037;758;11489;0;0;000;000
32;05/03/2002;30;47;18;39;20;24;000;0;;;000;SIM;2.135.51141;0;0.0;0;0;0;0;14;6;12;39;26;25;0;000;27;3.17429;1416;6030;0;0;000;000
33;08/03/2002;24;17;32;11;19;16;000;0;;;000;SIM;2.414.36517;0;0.0;0;0;0;0;33;21;22;25;49;13;0;000;21;4.42625;1443;6418;0;0;000;000
34;12/03/2002;7;29;41;40;45;1;000;0;;;000;SIM;2.728.43475;0;0.0;0;0;0;0;29;24;45;22;1;15;0;000;29;3.61;1454;7173;0;0;000;000
35;15/03/2002;6;26;2;30;1;45;000;0;;;000;NÃO;000;0;0.0;0;0;0;0;8;7;47;33;13;28;1;175.66104;85;1.37774;3194;3653;0;0;000;000
36;19/03/2002;14;12;50;9;22;17;000;0;;;000;SIM;3.241.08498;0;0.0;0;0;0;0;44;13;42;41;45;2;0;000;19;5.91209;1557;7188;0;0;000;000
37;22/03/2002;45;25;33;48;47;11;000;0;;;000;SIM;3.632.41035;0;0.0;0;0;0;0;45;30;10;29;11;47;0;000;39;3.3446599999999997;1686;7708;0;0;000;000
38;26/03/2002;18;19;31;39;46;2;000;0;;;000;SIM;4.025.37598;0;0.0;0;0;0;0;29;24;48;45;15;22;0;000;224;58255.0;2291;5696;0;0;000;000
39;02/04/2002;50;15;3;12;44;37;000;1;;SP;4.268.87340;NÃO;000;0;0.0;0;0;0;0;7;46;34;22;44;28;0;000;64;2.5364299999999997;2716;5955;0;0;000;000
40;05/04/2002;15;21;9;32;4;23;000;0;;;000;SIM;464.42742;0;0.0;0;0;0;0;8;15;36;41;9;6;0;000;12;6.13695;1114;6586;0;0;000;000
41;09/04/2002;25;32;47;34;22;15;000;0;;;000;SIM;686.59019;0;0.0;0;0;0;0;43;6;33;26;28;18;0;000;13;5.69649;858;8599;0;0;000;000
42;12/04/2002;42;5;6;39;14;48;000;1;;RN;803.64247;NÃO;000;0;0.0;0;0;0;0;38;4;45;43;21;27;0;000;30;2.6011599999999997;1139;6825;0;0;000;000
43;17/04/2002;34;1;32;39;43;10;000;0;;;000;SIM;310.85625;0;0.0;0;0;0;0;26;32;39;11;41;5;0;000;16;4.03758;784;8209;0;0;000;000
44;19/04/2002;28;9;35;45;3;15;000;1;;SP;420.07034;NÃO;000;0;0.0;0;0;0;0;3;42;33;4;45;30;0;000;14;5.20068;892;8131;0;0;000;000
45;23/04/2002;19;23;47;28;2;44;000;0;;;000;SIM;287.62365;0;0.0;0;0;0;0;42;21;30;36;46;49;0;000;4;14.86747;444;13344;0;0;000;000
46;26/04/2002;29;26;14;41;9;1;000;0;;;000;SIM;480.95617;0;0.0;0;0;0;0;20;34;39;42;30;16;0;000;13;4.9572400000000005;580;11069;0;0;000;000
47;30/04/2002;37;13;21;26;34;3;000;0;;;000;SIM;686.36674;0;0.0;0;0;0;0;6;30;28;44;22;9;0;000;17;4.02766;1148;5942;0;0;000;000
48;03/05/2002;43;16;42;41;32;23;000;0;;;000;SIM;877.24424;0;0.0;0;0;0;0;18;2;19;49;39;42;0;000;11;5.78417;833;7609;0;0;000;000
49;07/05/2002;41;33;21;45;2;15;000;0;;;000;SIM;1.084.54356;0;0.0;0;0;0;0;32;45;49;41;29;35;0;000;10;6.90998;652;10558;0;0;000;000
50;10/05/2002;33;7;36;40;26;8;000;0;;;000;SIM;1.307.40167;0;0.0;0;0;0;0;13;35;34;42;2;15;0;000;16;4.64288;1188;6230;0;0;000;000
51;14/05/2002;11;28;7;12;22;4;000;0;;;000;SIM;1.529.15104;0;0.0;0;0;0;0;33;41;47;45;48;42;0;000;37;1.99774;1157;6365;0;0;000;000
52;17/05/2002;3;17;42;26;48;39;000;0;;;000;SIM;1.769.56649;0;0.0;0;0;0;0;7;8;48;14;43;34;0;000;15;5.342569999999999;1220;6545;0;0;000;000
53;21/05/2002;20;23;4;29;42;5;000;0;;;000;SIM;2.037.69293;0;0.0;0;0;0;0;3;8;34;48;35;25;0;000;20;4.468780000000001;1480;6017;0;0;000;000
54;24/05/2002;5;23;34;4;36;27;000;0;;;000;SIM;2.347.51359;0;0.0;0;0;0;0;44;37;24;45;10;32;0;000;28;3.68834;1538;6690;0;0;000;000
55;28/05/2002;45;44;4;27;43;33;000;1;;SP;2.503.78898;NÃO;000;0;0.0;0;0;0;0;17;42;46;6;24;26;0;000;52;2.00353;2010;5164;0;0;000;000
56;31/05/2002;18;10;33;47;40;3;000;0;;;000;SIM;335.88573;0;0.0;0;0;0;0;39;18;41;14;15;40;0;000;12;4.98918;747;7985;0;0;000;000
57;04/06/2002;18;1;35;38;23;46;000;0;;;000;SIM;526.82738;0;0.0;0;0;0;0;11;48;15;44;30;47;0;000;10;6.364730000000001;815;7781;0;0;000;000
58;07/06/2002;14;32;42;33;23;25;000;0;;;000;SIM;750.54760;0;0.0;0;0;0;0;40;9;49;29;14;48;0;000;13;5.73641;730;10178;0;0;000;000
59;11/06/2002;38;33;2;16;28;46;000;0;;;000;SIM;964.42367;0;0.0;0;0;0;0;28;32;23;38;35;43;0;000;26;2.742;1077;6595;0;0;000;000
60;14/06/2002;35;12;36;43;29;15;000;0;;;000;SIM;1.186.97154;0;0.0;0;0;0;0;49;21;7;3;29;34;0;000;15;4.94551;1241;5956;0;0;000;000
61;18/06/2002;1;18;32;9;36;28;000;0;;;000;SIM;1.293.63299;0;0.0;0;0;0;0;17;30;10;41;24;38;1;106.66145;23;3.09164;934;7586;0;0;000;000
62;21/06/2002;28;43;38;23;8;4;000;0;;;000;SIM;1.515.51345;0;0.0;0;0;0;0;5;42;27;47;48;11;0;000;26;2.84462;1372;5370;0;0;000;000
63;25/06/2002;10;47;9;16;40;5;000;0;;;000;SIM;1.763.06806;0;0.0;0;0;0;0;41;24;46;28;30;12;0;000;34;2.4270099999999997;1188;6920;0;0;000;000
64;28/06/2002;42;26;10;11;12;37;000;0;;;000;SIM;2.057.76847;0;0.0;0;0;0;0;15;49;44;42;16;32;0;000;19;5.17018;1224;7996;0;0;000;000
65;02/07/2002;44;29;1;8;14;5;000;0;;;000;SIM;2.341.32575;0;0.0;0;0;0;0;23;35;18;14;28;11;0;000;24;3.9383;1480;6363;0;0;000;000
66;05/07/2002;6;33;19;47;31;17;000;0;;;000;SIM;2.661.78646;0;0.0;0;0;0;0;49;13;39;47;24;15;0;000;25;4.27281;1682;6327;0;0;000;000
67;09/07/2002;35;46;43;48;40;34;000;0;;;000;SIM;2.943.33206;0;0.0;0;0;0;0;49;2;12;34;18;33;0;000;13;7.219119999999999;1126;8304;0;0;000;000
68;12/07/2002;12;21;3;24;15;28;000;1;;RS;3.112.88714;NÃO;000;0;0.0;0;0;0;0;9;11;38;13;18;43;0;000;22;5.1380300000000005;2042;5514;0;0;000;000
69;16/07/2002;18;37;47;2;14;9;000;0;;;000;SIM;360.52262;0;0.0;0;0;0;0;27;35;45;14;25;49;0;000;10;6.36559;996;6367;0;0;000;000
70;19/07/2002;23;25;46;26;17;29;000;0;;;000;SIM;564.43049;0;0.0;0;0;0;0;14;49;22;20;40;2;0;000;12;5.66411;670;10107;0;0;000;000
71;23/07/2002;25;45;47;36;33;15;000;0;;;000;SIM;768.03090;0;0.0;0;0;0;0;8;42;7;37;12;49;0;000;21;3.23175;1052;6428;0;0;000;000
72;26/07/2002;37;34;8;39;14;47;000;0;;;000;SIM;988.26018;0;0.0;0;0;0;0;5;48;32;1;2;16;0;000;24;3.0587400000000002;1212;6034;0;0;000;000
73;30/07/2002;33;17;21;45;40;6;000;0;;;000;SIM;1.205.08989;0;0.0;0;0;0;0;1;20;48;49;39;6;0;000;11;6.5706;620;11614;0;0;000;000
74;02/08/2002;16;28;7;12;46;15;000;0;;;000;SIM;1.471.46441;0;0.0;0;0;0;0;13;4;15;39;27;24;0;000;23;3.8605;1813;4880;0;0;000;000
75;06/08/2002;13;30;43;7;22;11;000;0;;;000;SIM;1.738.33644;0;0.0;0;0;0;0;23;41;28;19;16;34;0;000;33;2.69568;1450;6112;0;0;000;000
76;09/08/2002;48;11;41;21;31;36;000;0;;;000;SIM;1.900.68478;0;0.0;0;0;0;0;19;47;4;16;29;44;1;162.34835;35;3.09235;2035;5298;0;0;000;000
77;13/08/2002;29;11;31;50;39;23;000;0;;;000;SIM;2.040.78814;0;0.0;0;0;0;0;11;14;15;34;4;37;1;140.10336;16;5.83764;1156;8050;0;0;000;000
78;16/08/2002;6;42;21;41;45;8;000;0;;;000;SIM;2.337.25341;0;0.0;0;0;0;0;33;43;12;49;36;19;0;000;37;2.67086;1652;5960;0;0;000;000
79;20/08/2002;18;26;4;2;8;33;000;0;;;000;SIM;2.621.72217;0;0.0;0;0;0;0;46;28;47;14;4;1;0;000;23;4.12274;1374;6875;0;0;000;000
80;23/08/2002;41;27;19;33;45;23;000;0;;;000;SIM;2.908.23016;0;0.0;0;0;0;0;45;50;19;10;37;33;0;000;24;3.97928;1380;6895;0;0;000;000
81;27/08/2002;39;4;31;32;38;16;000;0;;;000;SIM;3.072.03896;0;0.0;0;0;0;0;26;32;19;35;15;12;1;163.80881;31;3.5227699999999995;1651;6590;0;0;000;000
82;30/08/2002;35;39;32;15;23;18;000;0;;;000;SIM;3.264.00265;0;0.0;0;0;0;0;14;17;42;48;36;12;1;191.96369;71;1.8024799999999999;2644;4822;0;0;000;000
83;03/09/2002;6;13;48;15;8;41;000;0;;;000;SIM;3.666.38794;0;0.0;0;0;0;0;6;9;48;18;41;12;0;000;39;3.43919;2281;5858;0;0;000;000
84;06/09/2002;34;27;11;42;4;31;000;0;;;000;SIM;4.157.26344;0;0.0;0;0;0;0;25;17;27;35;50;39;0;000;14;11.687510000000001;1985;8212;0;0;000;000
85;10/09/2002;9;25;28;27;19;32;000;0;;;000;SIM;4.370.82975;0;0.0;0;0;0;0;23;24;45;1;19;30;1;213.56632;35;4.0679300000000005;1925;7369;0;0;000;000
86;13/09/2002;23;48;14;33;25;32;000;0;;;000;SIM;4.957.51231;0;0.0;0;0;0;0;37;33;13;29;27;31;0;000;73;2.67892;3598;5415;0;0;000;000
87;17/09/2002;19;47;39;42;23;1;000;0;;;000;SIM;5.249.46632;0;0.0;0;0;0;0;23;37;41;19;13;38;1;291.95403;58;3.3558;3448;5624;0;0;000;000
88;20/09/2002;46;50;30;42;18;20;000;0;;;000;SIM;5.560.95250;0;0.0;0;0;0;0;9;17;28;21;33;1;1;311.48618;50;4.15315;2920;7085;0;0;000;000
89;24/09/2002;4;14;42;39;8;31;000;0;;;000;SIM;6.213.77176;0;0.0;0;0;0;0;4;44;3;32;11;31;0;000;46;4.730580000000001;3135;6915;0;0;000;000
90;27/09/2002;7;50;36;28;39;40;000;0;;;000;SIM;6.895.02526;0;0.0;0;0;0;0;8;37;5;3;43;15;0;000;67;3.3893199999999997;3902;5798;0;0;000;000
91;01/10/2002;19;15;34;11;33;43;000;0;;;000;SIM;7.510.99249;0;0.0;0;0;0;0;13;41;43;11;3;44;0;000;109;1.88369;3779;5413;0;0;000;000
92;04/10/2002;34;28;31;35;1;38;000;0;;;000;SIM;8.176.15435;0;0.0;0;0;0;0;24;31;41;11;40;45;0;000;46;4.8200199999999995;2448;9023;0;0;000;000
93;08/10/2002;25;33;1;28;22;44;000;0;;;000;SIM;8.804.29522;0;0.0;0;0;0;0;17;38;50;36;4;11;0;000;55;3.80691;2610;7992;0;0;000;000
94;11/10/2002;36;26;43;25;21;32;000;0;;;000;SIM;9.486.59680;0;0.0;0;0;0;0;23;17;40;21;41;2;0;000;43;5.28916;2729;8303;0;0;000;000
95;15/10/2002;31;42;27;29;38;19;000;1;;MG;9.786.05558;NÃO;000;0;0.0;0;0;0;0;5;6;23;35;44;3;0;000;55;3.62981;3167;6281;0;0;000;000
96;18/10/2002;9;7;13;22;11;50;000;1;;SP;434.53534;NÃO;000;0;0.0;0;0;0;0;1;37;31;19;7;42;0;000;18;5.00283;1300;6901;0;0;000;000
97;22/10/2002;17;21;19;16;4;5;000;0;;;000;SIM;355.33193;0;0.0;0;0;0;0;46;28;42;18;39;45;0;000;11;6.674410000000001;726;10075;0;0;000;000
98;25/10/2002;33;20;17;27;11;15;000;1;;RJ;477.26810;NÃO;000;0;0.0;0;0;0;0;37;38;34;45;19;7;0;000;19;4.27846;1306;6202;0;0;000;000
99;29/10/2002;45;38;30;43;21;12;000;0;;;000;SIM;321.15142;0;0.0;0;0;0;0;17;7;27;32;8;1;0;000;23;2.88718;1133;5839;0;0;000;000
100;01/11/2002;9;22;11;26;47;33;000;0;;;000;SIM;555.69693;0;0.0;0;0;0;0;4;39;33;26;12;2;0;000;25;3.12728;1292;6029;0;0;000;000
101;05/11/2002;3;19;39;25;37;49;000;0;;;000;SIM;655.37248;0;0.0;0;0;0;0;7;22;42;32;8;9;1;99.67557;5;13.29008;838;7900;0;0;000;000
102;08/11/2002;30;35;40;5;26;19;000;0;;;000;SIM;903.55754;0;0.0;0;0;0;0;25;35;32;27;13;38;0;000;30;2.7576099999999997;1636;5038;0;0;000;000
103;12/11/2002;7;45;37;33;15;41;000;0;;;000;SIM;1.145.08543;0;0.0;0;0;0;0;6;45;17;43;14;48;0;000;23;3.5004;1208;6639;0;0;000;000
104;15/11/2002;29;38;28;24;30;8;000;0;;;000;SIM;1.330.03641;0;0.0;0;0;0;0;19;8;16;49;13;36;0;000;17;3.62649;1158;5304;0;0;000;000
105;19/11/2002;2;50;43;23;6;27;000;0;;;000;SIM;1.617.97222;0;0.0;0;0;0;0;42;1;36;2;16;29;0;000;16;5.99866;1013;9439;0;0;000;000
106;22/11/2002;6;49;11;31;1;46;000;0;;;000;SIM;1.934.80706;0;0.0;0;0;0;0;47;40;37;49;31;21;0;000;11;9.60106;798;13185;0;0;000;000
107;26/11/2002;36;19;33;17;40;31;000;0;;;000;SIM;2.235.63107;0;0.0;0;0;0;0;41;15;7;33;31;10;0;000;18;5.57081;1475;6773;0;0;000;000
108;29/11/2002;16;14;18;10;34;6;000;0;;;000;SIM;2.541.64153;0;0.0;0;0;0;0;27;42;26;15;41;37;0;000;25;4.08014;1123;9049;0;0;000;000
109;03/12/2002;45;41;32;46;26;44;000;0;;;000;SIM;2.898.66882;0;0.0;0;0;0;0;43;44;33;46;49;28;0;000;50;2.3801799999999997;1643;7216;0;0;000;000
110;06/12/2002;38;14;27;20;34;43;000;0;;;000;SIM;3.274.35256;0;0.0;0;0;0;0;21;37;36;19;39;1;0;000;29;4.31821;1318;9466;0;0;000;000
111;10/12/2002;7;49;6;48;47;16;000;0;;;000;SIM;3.631.53311;0;0.0;0;0;0;0;13;22;18;12;40;39;0;000;22;5.41183;1401;8466;0;0;000;000
112;13/12/2002;16;45;46;47;37;14;000;0;;;000;SIM;4.018.50342;0;0.0;0;0;0;0;12;6;32;27;23;10;0;000;33;3.90879;2042;6293;0;0;000;000
113;17/12/2002;21;50;42;30;45;31;000;0;;;000;SIM;4.394.88841;0;0.0;0;0;0;0;16;46;7;14;13;21;0;000;40;3.13654;2145;5827;0;0;000;000
114;20/12/2002;29;14;33;28;30;39;000;0;;;000;SIM;4.800.86516;0;0.0;0;0;0;0;2;41;22;40;44;12;0;000;35;3.86645;1763;7647;0;0;000;000
115;27/12/2002;3;8;44;38;23;26;000;0;;;000;SIM;5.383.73254;0;0.0;0;0;0;0;23;35;19;9;22;33;0;000;42;4.62593;2815;6876;0;0;000;000
116;03/01/2003;47;5;34;10;38;8;000;0;;;000;SIM;6.018.39486;0;0.0;0;0;0;0;41;32;44;12;5;47;0;000;36;5.8765;3087;6827;0;0;000;000
117;07/01/2003;46;26;28;44;14;13;000;0;;;000;SIM;6.556.95452;0;0.0;0;0;0;0;24;23;32;7;11;15;0;000;41;4.3785300000000005;3266;5477;0;0;000;000
118;10/01/2003;49;5;18;16;33;3;000;0;;;000;SIM;7.150.76772;0;0.0;0;0;0;0;46;15;11;38;26;45;0;000;43;4.6032;2718;7256;0;0;000;000
119;14/01/2003;38;20;45;27;36;11;000;0;;;000;SIM;7.742.42429;0;0.0;0;0;0;0;40;35;9;33;38;44;0;000;48;4.10872;2158;9105;0;0;000;000
120;17/01/2003;36;34;40;50;38;29;000;0;;;000;SIM;8.333.16663;0;0.0;0;0;0;0;25;40;36;44;3;49;0;000;58;3.3950699999999996;2414;8127;0;0;000;000
121;21/01/2003;9;31;39;12;7;15;000;0;;;000;SIM;8.949.15088;0;0.0;0;0;0;0;25;46;50;29;49;20;0;000;33;6.2220699999999995;2269;9015;0;0;000;000
122;24/01/2003;18;22;9;38;3;17;000;0;;;000;SIM;9.721.43207;0;0.0;0;0;0;0;21;28;8;23;19;35;0;000;77;3.34321;4556;5629;0;0;000;000
123;28/01/2003;49;12;38;32;39;35;000;0;;;000;SIM;10.531.10864;0;0.0;0;0;0;0;19;43;48;45;28;31;0;000;72;3.7485;4061;6621;0;0;000;000
124;31/01/2003;28;37;36;47;46;11;000;0;;;000;SIM;10.996.59638;0;0.0;0;0;0;0;22;48;6;38;9;30;1;465.48775;73;4.25103;3570;8659;0;0;000;000
125;04/02/2003;46;41;15;8;7;11;000;1;;RJ;11.443.16780;NÃO;000;0;0.0;0;0;0;0;39;31;35;43;49;24;0;000;68;4.37815;3861;7682;0;0;000;000
126;07/02/2003;43;25;47;42;1;4;000;0;;;000;SIM;756.32461;0;0.0;0;0;0;0;39;26;36;9;20;24;0;000;19;5.43427;1119;9192;0;0;000;000
127;11/02/2003;44;17;1;16;42;31;000;0;;;000;SIM;1.052.38370;0;0.0;0;0;0;0;9;49;31;38;30;14;0;000;15;6.579089999999999;978;10053;0;0;000;000
128;14/02/2003;21;28;4;12;22;42;000;0;;;000;SIM;1.378.72454;0;0.0;0;0;0;0;49;4;44;27;3;35;0;000;36;3.02167;1717;6311;0;0;000;000
129;18/02/2003;49;14;33;3;11;27;000;0;;;000;SIM;1.692.40384;0;0.0;0;0;0;0;44;34;6;11;37;31;0;000;7;14.93711;1029;10124;0;0;000;000
130;21/02/2003;39;16;1;18;4;45;000;0;;;000;SIM;1.857.07668;0;0.0;0;0;0;0;50;10;2;45;5;13;1;164.67285;84;1.30693;2851;3836;0;0;000;000
131;25/02/2003;4;30;47;29;23;40;000;0;;;000;SIM;2.170.64912;0;0.0;0;0;0;0;5;43;32;31;6;26;0;000;12;8.71035;1131;9207;0;0;000;000
132;28/02/2003;46;4;7;37;19;44;000;1;;PR;2.345.13662;NÃO;000;0;0.0;0;0;0;0;9;47;16;12;21;23;1;174.48751;40;2.90813;1841;6295;0;0;000;000
133;07/03/2003;27;3;41;29;38;47;000;0;;;000;SIM;278.94454;0;0.0;0;0;0;0;9;20;30;19;8;1;0;000;50;1.85963;1727;5364;0;0;000;000
134;11/03/2003;22;31;29;25;19;21;000;0;;;000;SIM;520.26813;0;0.0;0;0;0;0;46;37;12;40;33;3;0;000;8;10.05515;1093;7333;0;0;000;000
135;14/03/2003;44;13;2;3;12;26;000;0;;;000;SIM;788.79115;0;0.0;0;0;0;0;45;6;3;49;46;43;0;000;25;3.58031;1192;7481;0;0;000;000
136;18/03/2003;10;47;38;20;6;26;000;0;;;000;SIM;1.042.35382;0;0.0;0;0;0;0;37;27;46;2;21;40;0;000;15;5.63472;652;12915;0;0;000;000
137;21/03/2003;48;14;31;29;18;42;000;0;;;000;SIM;1.353.86799;0;0.0;0;0;0;0;1;15;4;33;20;35;0;000;26;3.9937699999999996;1254;8250;0;0;000;000
138;25/03/2003;24;42;11;2;3;1;000;0;;;000;SIM;1.504.00129;0;0.0;0;0;0;0;16;35;40;5;36;21;1;150.13330;23;4.3516900000000005;1232;8094;0;0;000;000
139;28/03/2003;42;48;44;13;29;19;000;0;;;000;SIM;1.817.90855;0;0.0;0;0;0;0;17;18;8;7;50;32;0;000;37;2.828;1418;7351;0;0;000;000
140;01/04/2003;8;44;4;43;47;46;000;0;;;000;SIM;2.300.00000;0;0.0;0;0;0;0;12;7;47;19;17;32;0;000;46;2.141;2130;4607;0;0;000;000
141;04/04/2003;15;32;33;42;27;43;000;0;;;000;SIM;2.443.23310;0;0.0;0;0;0;0;9;42;19;39;36;15;0;000;46;2.39034;1900;5766;0;0;000;000
142;08/04/2003;36;6;38;20;5;45;000;0;;;000;SIM;2.772.50520;0;0.0;0;0;0;0;34;5;7;46;43;14;0;000;39;2.81429;1949;5610;0;0;000;000
143;11/04/2003;6;19;49;1;44;32;000;1;;SP;2.950.80289;NÃO;000;0;0.0;0;0;0;0;25;35;43;21;39;47;0;000;35;3.39615;1694;6991;0;0;000;000
144;15/04/2003;45;35;21;8;42;49;000;0;;;000;SIM;416.56892;0;0.0;0;0;0;0;24;42;28;33;6;35;0;000;30;2.6474599999999997;1414;5596;0;0;000;000
145;18/04/2003;29;43;12;15;19;47;000;0;;;000;SIM;574.09899;0;0.0;0;0;0;0;12;42;38;31;26;2;0;000;11;4.77364;566;9243;0;0;000;000
146;22/04/2003;47;8;34;42;11;14;000;0;;;000;SIM;776.29986;0;0.0;0;0;0;0;47;9;11;28;32;7;0;000;17;3.9647300000000003;1316;5103;0;0;000;000
147;25/04/2003;44;34;40;9;5;33;000;0;;;000;SIM;1.060.12005;0;0.0;0;0;0;0;5;21;32;12;43;27;0;000;35;2.70305;1623;5807;0;0;000;000
148;29/04/2003;28;9;48;27;32;49;000;0;;;000;SIM;1.356.49714;0;0.0;0;0;0;0;44;34;19;1;11;18;0;000;29;3.4066300000000003;1275;7720;0;0;000;000
149;02/05/2003;37;39;50;18;41;31;000;0;;;000;SIM;1.646.33851;0;0.0;0;0;0;0;27;41;20;24;38;5;0;000;23;4.2006;1290;7462;0;0;000;000
150;06/05/2003;10;50;3;27;13;5;000;0;;;000;SIM;1.943.70932;0;0.0;0;0;0;0;47;48;10;50;34;29;0;000;13;7.62489;1035;9541;0;0;000;000
151;09/05/2003;37;27;22;41;12;20;000;0;;;000;SIM;2.260.91947;0;0.0;0;0;0;0;6;44;28;13;29;1;0;000;36;2.93713;1677;6282;0;0;000;000
152;13/05/2003;42;49;8;24;47;25;000;1;;SP;2.419.13361;NÃO;000;0;0.0;0;0;0;0;40;26;23;45;41;27;2;79.10707;22;4.79437;1275;8242;0;0;000;000
153;16/05/2003;41;8;21;3;38;15;000;0;;;000;SIM;231.80484;0;0.0;0;0;0;0;31;24;37;28;9;43;0;000;18;4.292680000000001;1026;7503;0;0;000;000
154;20/05/2003;19;13;17;1;2;4;000;0;;;000;SIM;459.14167;0;0.0;0;0;0;0;20;12;19;46;26;25;0;000;18;4.2099400000000005;1096;6888;0;0;000;000
155;23/05/2003;7;22;3;31;25;37;000;0;;;000;SIM;733.90124;0;0.0;0;0;0;0;21;32;26;12;9;19;0;000;25;3.6634599999999997;1569;5815;0;0;000;000
156;27/05/2003;8;19;37;21;46;32;000;0;;;000;SIM;986.49125;0;0.0;0;0;0;0;33;20;4;18;46;10;0;000;9;9.355189999999999;1125;7456;0;0;000;000
157;30/05/2003;22;27;36;45;35;9;000;0;;;000;SIM;1.256.93442;0;0.0;0;0;0;0;12;26;16;7;1;23;0;000;31;2.9079900000000003;1505;5968;0;0;000;000
158;03/06/2003;38;2;14;10;29;20;000;0;;;000;SIM;1.523.20151;0;0.0;0;0;0;0;29;41;22;39;2;30;0;000;16;5.54723;781;11321;0;0;000;000
159;06/06/2003;42;21;37;12;3;28;000;1;;SP;1.672.57134;NÃO;000;0;0.0;0;0;0;0;3;47;4;40;10;11;0;000;17;5.85764;1547;6413;0;0;000;000
160;10/06/2003;37;19;6;27;34;38;000;0;;;000;SIM;362.78075;0;0.0;0;0;0;0;19;38;45;17;3;35;0;000;20;3.55685;1335;5309;0;0;000;000
161;13/06/2003;24;29;44;9;26;35;000;0;;;000;SIM;603.93998;0;0.0;0;0;0;0;7;11;25;36;30;49;0;000;17;4.728619999999999;1105;7248;0;0;000;000
162;17/06/2003;40;38;43;44;39;31;000;0;;;000;SIM;833.01006;0;0.0;0;0;0;0;23;13;14;39;27;8;0;000;27;2.82803;1368;5561;0;0;000;000
163;20/06/2003;19;34;25;20;15;46;000;0;;;000;SIM;949.05632;0;0.0;0;0;0;0;4;20;16;35;49;22;1;116.04626;21;3.68401;1125;6851;0;0;000;000
164;24/06/2003;40;41;47;23;45;4;000;0;;;000;SIM;1.186.21011;0;0.0;0;0;0;0;26;50;33;27;19;20;0;000;17;4.65008;1016;7752;0;0;000;000
165;27/06/2003;11;26;49;16;44;6;000;0;;;000;SIM;1.482.72697;0;0.0;0;0;0;0;7;38;19;35;20;26;0;000;27;3.6607;1461;6740;0;0;000;000
166;01/07/2003;27;36;40;39;41;47;000;0;;;000;SIM;1.783.87822;0;0.0;0;0;0;0;49;50;16;9;11;6;0;000;25;4.01535;2213;4519;0;0;000;000
167;04/07/2003;12;21;11;33;17;14;000;0;;;000;SIM;2.108.38282;0;0.0;0;0;0;0;50;2;39;26;35;16;0;000;16;6.760510000000001;1091;9878;0;0;000;000
168;08/07/2003;21;29;20;17;7;14;000;0;;;000;SIM;2.483.04214;0;0.0;0;0;0;0;41;49;8;32;31;17;0;000;23;5.42985;1292;9630;0;0;000;000
169;11/07/2003;38;46;1;22;23;12;000;1;;RJ;2.682.72550;NÃO;000;0;0.0;0;0;0;0;4;32;27;20;12;36;0;000;29;4.59042;1906;6958;0;0;000;000
170;15/07/2003;42;49;16;33;29;4;000;0;;;000;SIM;421.91566;0;0.0;0;0;0;0;12;23;43;16;18;47;0;000;15;4.9385;1283;5753;0;0;000;000
